% (1) time	(2) u		(3) du		(4) ddu		(5) x_drv_1	(6) x_drv_2	(7) x_drv_3	(8) x_drv_4	(9) x_sol_1	(10) x_sol_2	(11) x_sol_3	(12) x_sol_4	(13) y_1	(14) y_2	
 8.30000e-01	-3.00437e-05	 2.73318e-05	 1.56973e-03	-9.80411e-02	 5.46635e-01	 1.56973e-03	 2.74378e-05	-5.46172e-02	-9.80411e-02	 2.74378e-05	-3.00040e-05	 4.80588e-03	 1.52208e-02	
 8.40000e-01	-2.96918e-05	 4.33028e-05	 1.62112e-03	-9.25267e-02	 5.56159e-01	 1.62112e-03	 4.33920e-05	-5.55701e-02	-9.25267e-02	 4.33920e-05	-2.96503e-05	 4.28037e-03	 1.57426e-02	
 8.50000e-01	-2.91776e-05	 5.97541e-05	 1.66563e-03	-8.69198e-02	 5.65125e-01	 1.66563e-03	 5.98256e-05	-5.64674e-02	-8.69198e-02	 5.98256e-05	-2.91346e-05	 3.77723e-03	 1.62404e-02	
 8.60000e-01	-2.84967e-05	 7.66153e-05	 1.70284e-03	-8.12260e-02	 5.73526e-01	 1.70284e-03	 7.66680e-05	-5.73082e-02	-8.12260e-02	 7.66680e-05	-2.84524e-05	 3.29848e-03	 1.67123e-02	
 8.70000e-01	-2.76453e-05	 9.38109e-05	 1.73230e-03	-7.54511e-02	 5.81353e-01	 1.73230e-03	 9.38438e-05	-5.80916e-02	-7.54511e-02	 9.38438e-05	-2.76001e-05	 2.84603e-03	 1.71562e-02	
 8.80000e-01	-2.66205e-05	 1.11261e-04	 1.75354e-03	-6.96009e-02	 5.88598e-01	 1.75354e-03	 1.11273e-04	-5.88170e-02	-6.96009e-02	 1.11273e-04	-2.65747e-05	 2.42169e-03	 1.75703e-02	
 8.90000e-01	-2.54201e-05	 1.28882e-04	 1.76614e-03	-6.36812e-02	 5.95254e-01	 1.76614e-03	 1.28871e-04	-5.94834e-02	-6.36812e-02	 1.28871e-04	-2.53741e-05	 2.02717e-03	 1.79529e-02	
 9.00000e-01	-2.40428e-05	 1.46584e-04	 1.76988e-03	-5.76978e-02	 6.01314e-01	 1.76988e-03	 1.46551e-04	-6.00904e-02	-5.76978e-02	 1.46551e-04	-2.39970e-05	 1.66402e-03	 1.83024e-02	
 9.10000e-01	-2.24884e-05	 1.64279e-04	 1.76440e-03	-5.16569e-02	 6.06772e-01	 1.76440e-03	 1.64223e-04	-6.06372e-02	-5.16569e-02	 1.64223e-04	-2.24431e-05	 1.33372e-03	 1.86174e-02	
 9.20000e-01	-2.07573e-05	 1.81872e-04	 1.74922e-03	-4.55644e-02	 6.11624e-01	 1.74922e-03	 1.81791e-04	-6.11233e-02	-4.55644e-02	 1.81791e-04	-2.07129e-05	 1.03757e-03	 1.88965e-02	
